type,name,namespace,threat_type,description,legitimate_package
npm,to-regexp,,false_positive,"Possible `1-step D-L dist` typosquat of to-regex Explanation: The package name ‘to-regexp’ differs by only a single character from the well-known ‘to-regex’ and offers nearly identical functionality (converting strings/globs to RegExp), creating high confusion potential. It has no clear fork indicators (no author prefix/org), no recognizable maintainers, and minimal differentiation in purpose. Although it includes a README, it appears designed to impersonate the legitimate package rather than serve a distinct or documented use case, indicating suspicious intent. Risk level: High.",to-regex
npm,totalum-api-sdk,,false_positive,"Possible typosquat of twitter-api-sdk Explanation: The package name 'totalum-api-sdk' closely mimics the structure of 'twitter-api-sdk' (both follow the pattern of <name>-api-sdk), which might confuse users. Even though the edit distance is 6, the similarity in naming and structure qualifies as an adversarial name based solely on the name. There is no indication that it is simply a fork since the name does not include a user identifier nor does it indicate a derivative work aligned with the legitimate package. Despite the fact that the package description explains its own API wrapper purpose (for Totalum's API), its naming may mislead users expecting Twitter-related functionality. Additionally, the maintainers are not the well-known maintainers of twitter-api-sdk, increasing the overall suspicious intent. Risk level: High).",twitter-api-sdk
npm,totology-components,,false_positive,Possible typosquat of styled-components,styled-components
npm,transactions,@meer-js,typosquat,"Possible scope confusion typosquat of @near-js/transactions - Explanation: The package '@meer-js/transactions' has a very similar name to '@near-js/transactions', differing by only one character, which is a common pattern in typosquatting. The description of '@meer-js/transactions' is also very similar to that of '@near-js/transactions', indicating it might be attempting to mimic the legitimate package. The maintainer 'mikedotexe' is not recognized as a known maintainer in the npm community, adding to the suspicion. The namespace '@meer-js' does not clearly indicate a legitimate organization or user, further suggesting potential typosquatting.",@near-js/transactions
npm,treemap-chart,@bwsoft,typosquat,"Possible `scope confusion` typosquat of treemap-chart Explanation: The scoped name differs only by a vendor prefix but otherwise duplicates the legitimate package’s name, which can mislead users (obvious_not_typosquat=false). The presence of a scope reduces pure name confusion so it is not strictly adversarial (is_adversarial_name=false). There is no indication this is a maintained fork (is_fork=false), it offers no distinct functionality beyond the original (has_distinct_purpose=false), and it is not a testing utility (is_test=false). The maintainer ‘bwsoft’ is not a known author of the original, and the lack of documentation (no_readme=true) with identical core naming suggests deceptive intent (has_suspicious_intent=true). It is not a known relocation of the original package (is_relocated_package=false). Risk level: Medium.",treemap-chart
npm,trialzen-react-pivottable,,typosquat,Possible typosquat of react-pivottable,react-pivottable
npm,tria-sdk-core,,false_positive,Possible typosquat of @multiversx/sdk-core,@multiversx/sdk-core
npm,tria-sdk-web-dawn,,false_positive,"Possible typosquat of scanbot-web-sdk Explanation: The target package name “tria-sdk-web-dawn” shares key tokens (“sdk” and “web”) with “scanbot-web-sdk” in a rearranged order, creating potential for user confusion (is_adversarial_name=true). There is no description or README provided, no evidence of a clear, distinct purpose, and no fork indicators (no_readme=true, has_distinct_purpose=false, is_fork=false). The maintainer (“threely”) is not a recognized Scanbot entity (is_known_maintainer=false). With no documentation or visible functionality and name similarity to a popular SDK, it appears malicious or deceptive rather than a legitimate relocation or test package (has_suspicious_intent=true, is_relocated_package=false, is_test=false). Consequently, it cannot be declared clearly not a typosquat (obvious_not_typosquat=false). Risk level: High.",scanbot-web-sdk
npm,tribe-api,,typosquat,"Possible typosquat of api Explanation: The name 'tribe-api' employs a prefix augmentation of 'api', making it deceptively similar. Combined with the 'security holding package' description and the known maintainer 'npm', it suggests an adversarial intent rather than a legitimate fork or distinct project.Package is adversarial and have similar purpose, so it's likely a typosquat.",api
npm,trpc-openapi,@potatohd,typosquat,"Possible `scope confusion` typosquat of trpc-openapi Explanation: The package '@potatohd/trpc-openapi' is a clear impersonation of the official 'trpc-openapi' package. Although it uses a different scope, the name is nearly identical aside from the scope, and the README content is copied verbatim, indicating malicious intent to confuse users. It offers no distinct functionality, is not a legitimate fork (no clear fork metadata), and the maintainer 'potatohd' is not known. The package has full documentation copied from the real one, so it isn't missing a README, but it is deceptive and intended to trick users, so it is flagged as a typosquat. Risk level: High.",trpc-openapi
